topicid;topic;title;content
22;مذهبی;آگاهی خدا از سرنوشت انسان;"<p><span style=""background-color:rgb(254, 253, 253); color:rgb(80, 80, 80); font-family:nasim; font-size:15px"">ما می گوییم خداوند تبارک وتعالی از سرنوشت انسانها آگاه است و شکی هم نداریم اما سوال این است اگر خداوند می داند من انسان بعد از مثلا ۴۰ سالگی می میرم و وارد جهنم میشوم چرا من انسان را خلق کرده است و عذاب می دهد؟ ویا میداند یک بچه در حین تولد از دنیا می رود چرا مقدمات متولد شدن یک نوزاد را فرا هم میکند ؟بعضی از با سوادان به روز می گویند که خداوند می دانست این بچه چون بعد از بزرگ شدن با عث مرگ و میر انسانها میشود پس بهتر است که در حین تولد بمیرد اگر اینگونه است پس چرا با عث مرگ یزید نشد؟ ایا به نظر شما این حرف منطقی است ؟ویا به عبارتی مثلا یک راننده ای در مسیری رانندگی می کند و و او نمی داند در مسیر او چاله ای است واگر در درون چاله بیفتد&nbsp;می میرد فقط خداست که می داند اگر این راننده همین مسیر را ادامه دهد تصادف کرده و خواهد مرد پس اگر خدا می داند چرا کمکش نمی کند آیا خدا راضی به مرگ راننده جوان است ؟پس چگونه خداوند از سرنوشت ما انسانها آگاه است؟</span></p>"
22;مذهبی;چرایی حرام بودن خوردن خون;"خداوند خوردن خون را حرام نموده و علتش را هم قساوت قلب اعلام کرده ولی مگر نه این که جنین در شکم مادر از خون تغذیه میکند؟ پس آونوقت باید همه از همان بدو تولد قسی القلب باشند، اگر کسی از ابتدای تولد خون بخورد و رشد یابد چگونه موجودی خواهد شد؟

برام خیلی جالب و سواله که مگر نه این که بچه با خون زنده س؟ پس بعد تولد هم خون اونو میتونه زنده نگه داره؟"
22;مذهبی;عدالت بهتر است یا بخشش ؟؟؟;"<blockquote><p>در کتاب نهج البلاغه حضرت علی فرموده اند که «عدالت»&nbsp;کارها را بدانجا می نهد که باید و «بخشش» آن را از جایش برون نماید. عدالت تدبیرکننده ای است به سود همگان، و بخشش به سود خاصگان. پس عدل شریف تر و با فضیلت تر است.</p></blockquote><p>طبق این گفته برقراری عدالت بر بخشش و گذشت پیشی دارد ، پس چرا هنگامی که فردی&nbsp;محکوم به قصاص است به جای برقراری عدالت همه توقع بخشش دارند و بخشش را ترویج می کنند در رسانه های عمومی ؟؟؟&nbsp;</p>"
23;فنی;ماشینم روشن نمیشه!!;اگه ماشینمون روشن نشد چه موارد فنی رو خودمون میتونیم انجام بدیم و یا چک کنیم تا بتونیم بفهمیم ایراد کار چی میتونه باشه؟
23;فنی;تجاری پلاسکو چه بود؟;"دلیل کولپس مجتمع تجاری پلاسکو چه بود؟
چرا این حادثه در کشور های دیگر این اندازه خسارت ندارد؟
نحوه رسیدگی به این دسته از حوادث در کشور های جهان اولی چگونه است؟"
23;فنی;کار نکردن دزدگیر ماشین;اخیرا در خانه ما و اطراف آن دزدگیر اغلب ماشین ها کار نمی کند در صورتی که در منطقه ی دیگر مشکلی وجود ندارد و دزدگیر کار می کند. اگه شما نظری دارید لطفا راهنمایی کنید. ممنون
23;فنی;چسباندن پلاستیک به پلاستیک;چطور دوتا جسم پلاستیکی رو بهم بچسبونم؟ از چه چسبی باید استفاده کنم؟
23;فنی;میزان ترکیب نور زرد و سفید لامپ در خانه;در خانه میزان تقسیم نور سفید و زرد لامپها به چه میزان باید باشد؟ ۵۰ ۵۰ مناسبه؟
23;فنی;ساختن انیمیشن با روش عکس گرفتن;"چه راهکار هایی سبب سهولت در ساخت انیمیشن با روش عکس گرفتن می شود؟

آیا با دوربین موبایل هم میشه اینکار را کرد؟

چه کار کنیم تا صفحه یا کاراکتر انیمیشن حرکت اضافه نکند؟

لطفا راهنمایی کنید."
23;فنی;چطور کراوات بزنیم;مراحل بستن کراوات رو میشه لطف کنید بگید به چه صورت است؟ و آیا اپلیکشنی هست که مدل های مختلف بستن کراوات رو بگه؟
23;فنی;کار نکردن یک سمت هدفون;از یک سمت هدفونم صدایی شنیده نمیشه٬ به نظرتون مشکلش چیه؟ میشه تعمیر کرد یا باید یکی دیگه بخرم؟
23;فنی;خراب شدن سیم شارژر در محصولات اپل;تو اکثر محصولات اپل بعد از یه مدت محل اتصال شارژر و آداپتور خراب میشه، برای اینکه این اتفاق نیافته چسب زدم ولی بازم درست نشده به نظر شما راه حلی براش هست؟
23;فنی;بهترین مارک دوربین مدار بسته;کدام مارک و برند دوربین مدار بسته را پیشنهاد می کنید؟ براساس عمر بیشتر و کیفیت بهتر و خدمات پس از فروش مناسب
23;فنی;وارانتی و  یا گارانتی  ؟؟؟؟;روی بسته بندی بعضی محصولات مثلا رو جعبه یک مودم نوشته وارانتی دیده میشود. وارانتی چیست؟ آیا همان گارانتی است و یا با هم فرق دارند؟
24;خرید;کدام اینترنت بگیرم بهتره;"سلام

بچه ها من میخوام برای خونه اینترنت adsl بگیرم. کسی میدونه از کدوم شرکت بگیرم بهتره؟

مرسی."
24;خرید;کدوم  ADSL بهتره ؟;"سلام

بچه ها من میخوام برای خونه adsl بگیرم. کسی میدونه از کدوم شرکت بگیرم خوبه؟

مرسی."
24;خرید;خرید لپ تاب با وزن کم;سلام، دوستان با قیمت حدود 5-4 تومن بهترین لپ تاب سبکی که میتونم بخرم چیه؟
24;خرید;در مورد خرید تبلت یا موبایل;من موبایلم دچار مشکل شده می خواهم عوض کنم اما در مورد خرید اینکه تبلت بخرم یا موبایل احتیاج به راهنمایی دارم اگر موبایل بهتره لطفا موبایل خوب  معرفی کنید یا اگر تبلت بهتره یک تبلت خوب معرفی کنید؟
24;خرید;خرید آپارتمان در پردیس تهران;"چند وقته که تو ذهنمه یه آپارتمان در پردیس تهران بگیرم.

 یکی از قیمتش خوشم اومد که نسبت به تهران پایینه و یکی دیگه حدس میزنم با توجه به فاصله از تهران و نزدیکی به بومهن و رودهن، هواش هم خنک تره و هم تمیزه. از طرف دیگه خیلی هم از تهران دور نیست.

اگه کسی اطلاعی داره از پردیس و اینکه آیا هواش واقعا خوبه یا نه، یا اینکه اصلا به لحاظ اقتصادی آیا انتخاب خوبی هست یا نه، لطفا کانت بذاره."
24;خرید;تا دو میلیون، چه لپ تاپی بخرم؟;"من میخوام تا حدود دو میلیون، هزینه کنم برا خرید لپ تاپ. به نظر شما چه لپ تاپی بخرم؟

 آیا سمت لپ تاپ دست دوم برم یا فقط نو بخرم؟"
24;خرید;از چه سایتی، آنلاین خرید کنیم؟;"حجم خریدهای اینترنتی، به صورت روزافزونی در حال افزایشه. 

سایت دیجی کالا، تو این سالها خیلی موفق عمل کرده و کارش خوبه اما برخی اجناسش گرونه و شاید بشه در بازار و یا برخی سایتهایی که کمتر مطرح هستند، بشه با قیمت بهتر، همون اجناس رو خرید.

به نظر شما از کدوم سایت، آنلاین خرید کنیم که هم مطمئن و معتبر باشه که جنس درست تحویل مشتری بده و هم قیمتهاش معادل قیمت بازار و یا کمتر باشه."
